round,snapshot_version,phase,input_atom,atom,category,sti,lti,in_af,af_rank,directly_stimulated,entered_via_diffusion,bank_sti,bank_lti,total_atom_sti,total_atom_lti,total_sti_plus_bank,total_lti_plus_bank
17,85,poison,azoxystrobin,spider-hydramethylnon,insect,124.62,201,0,,1,0,96600,96600,3440.999999999997,3440.9999999999973,100041,100041
17,85,poison,azoxystrobin,trichlorophenol,bridge,1,1,0,,0,0,96600,96600,3440.999999999997,3440.9999999999973,100041,100041
18,90,poison,botulinum,abamectin,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,acetamiprid,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aconite,poison,201,201,1,1,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aflatoxin,poison,201,201,1,6,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,alachlor,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,alcohol,poison,201,201,1,2,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aldicarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aldrin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,ammonia,poison,201,201,1,3,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,ant,insect,124.62,201,1,9,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aphid,insect,124.62,201,1,10,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aphid-fluvalinate,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,armyworm-bendiocarb,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,armyworm-ethion,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,armyworm-fosmethilan,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,arsenic,poison,201,201,1,4,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,aspirin,poison,201,201,1,5,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,azoxystrobin,poison,201,201,1,8,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,beanpodborer,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,beetwebworm,insect,124.62,201,1,12,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,benazolin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,bendiocarb,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,botulinum,poison,201,201,1,7,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,diazinon,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,dichloropropene,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,dicofol,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,dinoseb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,ethiofencarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,ethion,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,fenson,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,fluvalinate,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,fosmethilan,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,hydramethylnon,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,lindane,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,methidathion,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-001,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-002,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-003,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-004,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-005,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-006,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-007,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-008,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-009,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-010,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-011,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-012,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-013,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-014,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-015,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-016,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-017,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-018,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-019,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-020,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-021,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-022,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-023,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-024,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-025,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-026,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-027,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-028,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-029,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,noise-030,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,spider,insect,124.62,201,1,11,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,spider-hydramethylnon,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
18,90,poison,botulinum,trichlorophenol,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,abamectin,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,acetamiprid,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aconite,poison,201,201,1,1,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aflatoxin,poison,201,201,1,6,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,alachlor,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,alcohol,poison,201,201,1,2,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aldicarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aldrin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,ammonia,poison,201,201,1,3,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,ant,insect,124.62,201,1,9,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aphid,insect,124.62,201,1,10,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aphid-fluvalinate,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,armyworm-bendiocarb,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,armyworm-ethion,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,armyworm-fosmethilan,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,arsenic,poison,201,201,1,4,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,aspirin,poison,201,201,1,5,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,azoxystrobin,poison,201,201,1,8,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,beanpodborer,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,beetwebworm,insect,124.62,201,1,12,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,benazolin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,bendiocarb,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,botulinum,poison,201,201,1,7,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,diazinon,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,dichloropropene,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,dicofol,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,dinoseb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,ethiofencarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,ethion,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,fenson,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,fluvalinate,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,fosmethilan,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,hydramethylnon,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,lindane,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,methidathion,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-001,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-002,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-003,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-004,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-005,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-006,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-007,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-008,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-009,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-010,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-011,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-012,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-013,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-014,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-015,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-016,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-017,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-018,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-019,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-020,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-021,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-022,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-023,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-024,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-025,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-026,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-027,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-028,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-029,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,noise-030,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,spider,insect,124.62,201,1,11,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,spider-hydramethylnon,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
19,94,settling,,trichlorophenol,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,abamectin,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,acetamiprid,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aconite,poison,201,201,1,1,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aflatoxin,poison,201,201,1,6,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,alachlor,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,alcohol,poison,201,201,1,2,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aldicarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aldrin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,ammonia,poison,201,201,1,3,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,ant,insect,124.62,201,1,9,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aphid,insect,124.62,201,1,10,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aphid-fluvalinate,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,armyworm-bendiocarb,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,armyworm-ethion,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,armyworm-fosmethilan,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,arsenic,poison,201,201,1,4,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,aspirin,poison,201,201,1,5,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,azoxystrobin,poison,201,201,1,8,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,beanpodborer,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,beetwebworm,insect,124.62,201,1,12,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,benazolin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,bendiocarb,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,botulinum,poison,201,201,1,7,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,diazinon,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,dichloropropene,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,dicofol,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,dinoseb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,ethiofencarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,ethion,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,fenson,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,fluvalinate,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,fosmethilan,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,hydramethylnon,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,lindane,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,methidathion,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-001,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-002,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-003,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-004,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-005,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-006,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-007,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-008,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-009,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-010,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-011,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-012,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-013,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-014,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-015,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-016,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-017,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-018,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-019,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-020,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-021,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-022,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-023,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-024,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-025,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-026,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-027,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-028,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-029,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,noise-030,noise,0.1,0.1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,spider,insect,124.62,201,1,11,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,spider-hydramethylnon,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
20,98,settling,,trichlorophenol,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,abamectin,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,acetamiprid,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aconite,poison,201,201,1,1,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aflatoxin,poison,201,201,1,6,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,alachlor,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,alcohol,poison,201,201,1,2,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aldicarb,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aldrin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,ammonia,poison,201,201,1,3,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,ant,insect,124.62,201,1,9,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aphid,insect,124.62,201,1,10,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aphid-fluvalinate,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,armyworm-bendiocarb,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,armyworm-ethion,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,armyworm-fosmethilan,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,arsenic,poison,201,201,1,4,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,aspirin,poison,201,201,1,5,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,azoxystrobin,poison,201,201,1,8,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,beanpodborer,insect,124.62,201,0,,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,beetwebworm,insect,124.62,201,1,12,1,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,benazolin,bridge,1,1,0,,0,0,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
21,102,settling,,bendiocarb,bridge,77.38,1,0,,0,1,96400,96400,3640.999999999997,3640.9999999999973,100041,100041
